Feature,Instance,LocX,LocY,Checkin
J,643,895894.8,1059312.08,36
J,643,895894.8,1059312.08,36
J,644,650431.11,889717.59,559
J,644,650431.11,889717.59,559
J,645,978806.4,775556.12,93
J,645,978806.4,775556.12,93
J,646,843423.36,789889.23,399
J,646,843423.36,789889.23,399
J,647,812065.46,1039016.42,66
J,647,812065.46,1039016.42,66
J,648,1098983.28,1001964.52,808
J,648,1098983.28,1001964.52,808
J,649,911097.61,639738.99,303
J,649,911097.61,639738.99,303
J,650,880435.81,875724.44,776
J,650,880435.81,875724.44,776
J,651,1100017.96,966698.49,206
J,651,1100017.96,966698.49,206
J,652,955620.15,701689.86,390
J,652,955620.15,701689.86,390
J,653,856667.07,781627.56,856
J,653,856667.07,781627.56,856
J,654,540211.24,489775.0,386
J,654,540211.24,489775.0,386
J,655,906735.02,763037.99,944
J,655,906735.02,763037.99,944
J,656,582847.07,521529.23,557
J,656,582847.07,521529.23,557
J,657,923589.54,850072.35,712
J,657,923589.54,850072.35,712
J,658,920924.31,1057894.58,75
J,658,920924.31,1057894.58,75
J,659,855078.85,776598.24,551
J,659,855078.85,776598.24,551
J,660,1064066.91,1052069.79,96
J,660,1064066.91,1052069.79,96
J,661,826515.37,400987.37,753
J,661,826515.37,400987.37,753
J,662,852031.6,1029395.44,75
J,662,852031.6,1029395.44,75
J,663,1112900.81,983790.83,139
J,663,1112900.81,983790.83,139
J,664,1071286.3,991645.17,313
J,664,1071286.3,991645.17,313
J,665,910113.05,747432.97,691
J,665,910113.05,747432.97,691
J,666,792988.98,785352.94,192
J,666,792988.98,785352.94,192
J,667,773451.41,998147.1,311
J,667,773451.41,998147.1,311
J,668,938643.11,835445.57,1325
J,668,938643.11,835445.57,1325
J,669,744627.32,517201.13,62
J,669,744627.32,517201.13,62
J,670,655755.99,538409.23,149
J,670,655755.99,538409.23,149
J,671,946052.96,805334.41,209
J,671,946052.96,805334.41,209
J,672,1078960.11,979532.18,615
J,672,1078960.11,979532.18,615
J,673,1065127.21,985847.58,1443
J,673,1065127.21,985847.58,1443
J,674,720132.4,506834.93,176
J,674,720132.4,506834.93,176
J,675,1122806.59,864091.23,402
J,675,1122806.59,864091.23,402
J,676,1031566.3,940531.04,13
J,676,1031566.3,940531.04,13
J,677,938039.46,788096.15,308
J,677,938039.46,788096.15,308
J,678,938198.72,1034222.39,390
J,678,938198.72,1034222.39,390
J,679,1096019.56,981390.81,3795
J,679,1096019.56,981390.81,3795
J,680,817074.03,986971.25,186
J,680,817074.03,986971.25,186
J,681,1225429.51,1005006.91,611
J,681,1225429.51,1005006.91,611
J,682,741389.62,992233.9,7
J,682,741389.62,992233.9,7
J,683,1138956.1,1052867.78,361
J,683,1138956.1,1052867.78,361
J,684,835312.96,928184.9,58
J,684,835312.96,928184.9,58
J,685,950056.92,1040652.97,721
J,685,950056.92,1040652.97,721
J,686,922836.64,951592.33,265
J,686,922836.64,951592.33,265
J,687,629832.12,528866.46,10
J,687,629832.12,528866.46,10
J,688,935572.48,711681.24,31
J,688,935572.48,711681.24,31
J,689,1114433.35,973596.55,113
J,689,1114433.35,973596.55,113
J,690,1075509.68,908778.52,1836
J,690,1075509.68,908778.52,1836
J,691,668754.68,538786.46,1391
J,691,668754.68,538786.46,1391
J,692,643809.81,1037938.93,291
J,692,643809.81,1037938.93,291
J,693,1064788.63,985895.08,3
J,693,1064788.63,985895.08,3
J,694,1141241.54,985019.89,37
J,694,1141241.54,985019.89,37
J,695,1061040.83,942005.32,104
J,695,1061040.83,942005.32,104
J,696,748327.23,525083.1,75
J,696,748327.23,525083.1,75
J,697,892331.88,588152.79,576
J,697,892331.88,588152.79,576
J,698,661913.97,971675.43,295
J,698,661913.97,971675.43,295
J,699,1021769.67,969725.52,0
J,699,1021769.67,969725.52,0
J,700,684088.92,973260.54,9
J,700,684088.92,973260.54,9
J,701,1208464.72,939953.86,509
J,701,1208464.72,939953.86,509
J,702,743033.53,521899.79,300
J,702,743033.53,521899.79,300
J,703,1231195.44,995679.57,15
J,703,1231195.44,995679.57,15
J,704,849555.72,768276.15,1752
J,704,849555.72,768276.15,1752
J,705,984604.63,730330.18,251
J,705,984604.63,730330.18,251
J,706,755198.01,812341.41,300
J,706,755198.01,812341.41,300
J,707,1054193.44,995610.94,408
J,707,1054193.44,995610.94,408
J,708,938118.53,759086.08,1706
J,708,938118.53,759086.08,1706
J,709,968321.46,853844.31,46
J,709,968321.46,853844.31,46
J,710,966573.97,819504.24,161
J,710,966573.97,819504.24,161
J,711,1134612.44,1019682.83,68
J,711,1134612.44,1019682.83,68
J,712,863566.81,387241.68,827
J,712,863566.81,387241.68,827
J,713,653138.66,1025166.18,351
J,713,653138.66,1025166.18,351
J,714,950917.86,733532.25,83
J,714,950917.86,733532.25,83
J,715,1097246.92,899146.38,49
J,715,1097246.92,899146.38,49
J,716,980151.82,862690.02,1183
J,716,980151.82,862690.02,1183
J,717,795881.42,1005405.15,254
J,717,795881.42,1005405.15,254
J,718,1084074.49,1021492.23,311
J,718,1084074.49,1021492.23,311
J,719,1234061.14,926058.73,37
J,719,1234061.14,926058.73,37
J,720,938287.82,888303.4,66
J,720,938287.82,888303.4,66
J,721,1112729.3,983650.33,53
J,721,1112729.3,983650.33,53
J,722,809484.88,789771.22,160
J,722,809484.88,789771.22,160
J,723,645890.31,806220.82,533
J,723,645890.31,806220.82,533
J,724,1184499.96,978681.61,762
J,724,1184499.96,978681.61,762
J,725,833884.01,1061847.96,392
J,725,833884.01,1061847.96,392
J,726,663640.29,970793.68,423
J,726,663640.29,970793.68,423
J,727,1149318.52,855058.11,138
J,727,1149318.52,855058.11,138
J,728,929259.69,759375.99,514
J,728,929259.69,759375.99,514
J,729,967483.92,665836.14,901
J,729,967483.92,665836.14,901
J,730,1163899.86,994687.31,444
J,730,1163899.86,994687.31,444
J,731,1250052.5,836751.67,707
J,731,1250052.5,836751.67,707
J,732,907207.25,889926.16,1603
J,732,907207.25,889926.16,1603
J,733,714647.14,966505.02,591
J,733,714647.14,966505.02,591
J,734,885883.21,960812.41,68
J,734,885883.21,960812.41,68
J,735,977635.83,831537.33,571
J,735,977635.83,831537.33,571
J,736,668001.78,966029.95,291
J,736,668001.78,966029.95,291
J,737,1087657.45,983556.32,696
J,737,1087657.45,983556.32,696
J,738,1093291.96,970689.4,497
J,738,1093291.96,970689.4,497
J,739,566568.36,1081572.94,607
J,739,566568.36,1081572.94,607
J,740,500186.06,510477.07,24
J,740,500186.06,510477.07,24
J,741,1004441.8,978947.61,74
J,741,1004441.8,978947.61,74
J,742,788966.08,787144.57,245
J,742,788966.08,787144.57,245
J,743,751512.58,952344.24,264
J,743,751512.58,952344.24,264
J,744,751447.98,518751.6,1085
J,744,751447.98,518751.6,1085
J,745,961425.06,806068.96,266
J,745,961425.06,806068.96,266
J,746,1115003.59,876160.75,23
J,746,1115003.59,876160.75,23
J,747,1026238.07,1024352.45,194
J,747,1026238.07,1024352.45,194
J,748,872010.22,770127.64,286
J,748,872010.22,770127.64,286
J,749,996583.11,1018177.04,1144
J,749,996583.11,1018177.04,1144
J,750,777274.95,632550.77,379
J,750,777274.95,632550.77,379
J,751,612218.02,531121.68,251
J,751,612218.02,531121.68,251
J,752,665848.88,970583.09,116
J,752,665848.88,970583.09,116
J,753,625804.77,528340.0,1482
J,753,625804.77,528340.0,1482
J,754,1011388.32,1004905.07,345
J,754,1011388.32,1004905.07,345
J,755,812544.37,773131.24,631
J,755,812544.37,773131.24,631
J,756,1123200.86,864107.64,341
J,756,1123200.86,864107.64,341
J,757,816802.28,987118.77,302
J,757,816802.28,987118.77,302
J,758,983718.07,1053308.85,125
J,758,983718.07,1053308.85,125
J,759,906156.98,770724.29,240
J,759,906156.98,770724.29,240
J,760,983967.56,1054736.14,443
J,760,983967.56,1054736.14,443
J,761,870019.93,391038.03,529
J,761,870019.93,391038.03,529
J,762,1117632.06,962608.37,434
J,762,1117632.06,962608.37,434
J,763,555194.64,1079080.99,131
J,763,555194.64,1079080.99,131
J,764,1088470.5,851564.08,1830
J,764,1088470.5,851564.08,1830
J,765,1039103.11,981832.65,431
J,765,1039103.11,981832.65,431
J,766,1018506.35,1049561.03,982
J,766,1018506.35,1049561.03,982
J,767,654869.44,876488.47,381
J,767,654869.44,876488.47,381
J,768,1043177.24,1001054.71,228
J,768,1043177.24,1001054.71,228
J,769,645727.7,1090213.09,109
J,769,645727.7,1090213.09,109
J,770,636191.69,532912.13,331
J,770,636191.69,532912.13,331
J,771,1084028.83,981176.45,9
J,771,1084028.83,981176.45,9
J,772,1156403.15,975628.52,276
J,772,1156403.15,975628.52,276
J,773,1074540.71,1050024.33,1592
J,773,1074540.71,1050024.33,1592
J,774,1020926.55,927519.32,537
J,774,1020926.55,927519.32,537
J,775,1039726.81,1007985.69,1037
J,775,1039726.81,1007985.69,1037
J,776,780681.94,789519.67,950
J,776,780681.94,789519.67,950
J,777,768693.43,808314.55,567
J,777,768693.43,808314.55,567
J,778,1118611.06,911071.33,230
J,778,1118611.06,911071.33,230
J,779,612179.04,341497.38,772
J,779,612179.04,341497.38,772
J,780,901458.02,976725.25,955
J,780,901458.02,976725.25,955
J,781,946241.18,805232.13,39
J,781,946241.18,805232.13,39
J,782,1072215.18,977386.86,69
J,782,1072215.18,977386.86,69
J,783,1089841.54,1051013.03,194
J,783,1089841.54,1051013.03,194
J,784,1083983.16,972298.99,35
J,784,1083983.16,972298.99,35
J,785,775110.92,332694.9,641
J,785,775110.92,332694.9,641
J,786,1078130.36,873401.18,624
J,786,1078130.36,873401.18,624
J,787,542576.86,1106840.34,945
J,787,542576.86,1106840.34,945
J,788,1082193.35,983555.31,281
J,788,1082193.35,983555.31,281
J,789,1094746.53,981312.95,21
J,789,1094746.53,981312.95,21
J,790,983997.63,866478.68,317
J,790,983997.63,866478.68,317
J,791,1062609.0,973199.81,210
J,791,1062609.0,973199.81,210
J,792,1066029.36,979919.52,14
J,792,1066029.36,979919.52,14
J,793,1071938.97,977488.02,404
J,793,1071938.97,977488.02,404
J,794,1115619.5,955310.61,199
J,794,1115619.5,955310.61,199
J,795,938261.09,1062590.95,239
J,795,938261.09,1062590.95,239
J,796,1103409.36,982331.09,34
J,796,1103409.36,982331.09,34
J,797,841840.7,814800.93,196
J,797,841840.7,814800.93,196
J,798,727536.68,937381.44,102
J,798,727536.68,937381.44,102
J,799,819304.89,989280.76,843
J,799,819304.89,989280.76,843
J,800,1066134.05,1030649.93,793
J,800,1066134.05,1030649.93,793
J,801,808895.7,754182.95,599
J,801,808895.7,754182.95,599
J,802,847922.94,781413.06,51
J,802,847922.94,781413.06,51
J,803,745468.21,714165.63,130
J,803,745468.21,714165.63,130
J,804,979044.74,866989.3,934
J,804,979044.74,866989.3,934
J,805,813599.1,983405.7,77
J,805,813599.1,983405.7,77
J,806,873741.0,783034.62,221
J,806,873741.0,783034.62,221
J,807,1065227.45,985830.4,727
J,807,1065227.45,985830.4,727
J,808,834205.88,557463.89,406
J,808,834205.88,557463.89,406
J,809,803040.66,747857.55,535
J,809,803040.66,747857.55,535
J,810,814183.83,985934.49,39
J,810,814183.83,985934.49,39
J,811,599065.63,1050289.07,11
J,811,599065.63,1050289.07,11
J,812,657081.36,529307.28,1136
J,812,657081.36,529307.28,1136
J,813,935448.85,711798.32,501
J,813,935448.85,711798.32,501
J,814,1032955.16,768538.75,677
J,814,1032955.16,768538.75,677
J,815,985119.18,833402.12,1900
J,815,985119.18,833402.12,1900
J,816,1018800.39,788512.36,307
J,816,1018800.39,788512.36,307
J,817,1087988.24,981086.46,381
J,817,1087988.24,981086.46,381
J,818,644959.21,1092485.23,307
J,818,644959.21,1092485.23,307
J,819,661036.32,953076.8,742
J,819,661036.32,953076.8,742
J,820,684508.81,1104703.57,326
J,820,684508.81,1104703.57,326
J,821,1139243.45,996318.48,477
J,821,1139243.45,996318.48,477
J,822,900051.35,878750.45,104
J,822,900051.35,878750.45,104
J,823,811886.14,1039022.45,426
J,823,811886.14,1039022.45,426
J,824,1075132.11,982030.82,59
J,824,1075132.11,982030.82,59
J,825,984779.49,730250.92,141
J,825,984779.49,730250.92,141
J,826,882326.98,792001.71,517
J,826,882326.98,792001.71,517
J,827,858136.12,957900.75,183
J,827,858136.12,957900.75,183
J,828,901110.53,636739.33,218
J,828,901110.53,636739.33,218
J,829,978751.82,775588.27,582
J,829,978751.82,775588.27,582
J,830,1091435.33,981822.54,896
J,830,1091435.33,981822.54,896
J,831,901832.25,890047.83,455
J,831,901832.25,890047.83,455
J,832,728952.27,907479.86,137
J,832,728952.27,907479.86,137
J,833,1096271.27,967333.56,1002
J,833,1096271.27,967333.56,1002
J,834,1133053.18,976953.89,377
J,834,1133053.18,976953.89,377
J,835,940245.81,772537.87,16
J,835,940245.81,772537.87,16
J,836,578052.33,514094.98,194
J,836,578052.33,514094.98,194
J,837,929705.19,1045927.91,306
J,837,929705.19,1045927.91,306
J,838,916141.83,1059028.6,389
J,838,916141.83,1059028.6,389
J,839,1041237.07,1009350.23,497
J,839,1041237.07,1009350.23,497
J,840,678522.35,796157.75,141
J,840,678522.35,796157.75,141
J,841,956481.09,925772.69,443
J,841,956481.09,925772.69,443
J,842,1044883.52,982441.28,69
J,842,1044883.52,982441.28,69
J,843,866160.76,885394.5,696
J,843,866160.76,885394.5,696
J,844,767523.99,789507.25,214
J,844,767523.99,789507.25,214
J,845,868665.6,771215.08,282
J,845,868665.6,771215.08,282
J,846,1093382.18,973335.43,34
J,846,1093382.18,973335.43,34
J,847,752112.9,832828.62,11
J,847,752112.9,832828.62,11
J,848,833534.29,770806.27,1042
J,848,833534.29,770806.27,1042
J,849,1173253.22,977378.77,365
J,849,1173253.22,977378.77,365
J,850,959405.82,832238.61,750
J,850,959405.82,832238.61,750
J,851,755991.01,500482.01,391
J,851,755991.01,500482.01,391
J,852,964768.57,738108.44,1208
J,852,964768.57,738108.44,1208
J,853,862133.4,1007038.24,517
J,853,862133.4,1007038.24,517
J,854,1199747.33,847168.22,1020
J,854,1199747.33,847168.22,1020
J,855,1202278.9,1018217.31,136
J,855,1202278.9,1018217.31,136
J,856,1083767.09,987150.1,684
J,856,1083767.09,987150.1,684
J,857,1105752.71,969419.73,783
J,857,1105752.71,969419.73,783
J,858,875835.99,897833.93,104
J,858,875835.99,897833.93,104
J,859,975116.51,863993.79,1269
J,859,975116.51,863993.79,1269
J,860,858490.3,743124.53,611
J,860,858490.3,743124.53,611
J,861,1116184.18,976195.12,21
J,861,1116184.18,976195.12,21
J,862,445296.65,662970.52,326
J,862,445296.65,662970.52,326
J,863,771414.35,1009292.79,139
J,863,771414.35,1009292.79,139
J,864,1060960.64,974933.38,681
J,864,1060960.64,974933.38,681
J,865,1095508.35,980814.46,390
J,865,1095508.35,980814.46,390
J,866,929525.88,631961.58,93
J,866,929525.88,631961.58,93
J,867,1113217.12,976802.14,64
J,867,1113217.12,976802.14,64
J,868,1082472.9,952137.24,1108
J,868,1082472.9,952137.24,1108
J,869,955642.42,782865.75,495
J,869,955642.42,782865.75,495
J,870,625313.6,927829.73,480
J,870,625313.6,927829.73,480
J,871,847739.17,746869.96,112
J,871,847739.17,746869.96,112
J,872,1060806.94,974768.44,188
J,872,1060806.94,974768.44,188
J,873,699549.02,525191.22,819
J,873,699549.02,525191.22,819
J,874,566505.99,1081588.92,1700
J,874,566505.99,1081588.92,1700
J,875,1129368.86,988303.9,482
J,875,1129368.86,988303.9,482
J,876,634927.57,354390.2,435
J,876,634927.57,354390.2,435
J,877,774625.32,788030.92,205
J,877,774625.32,788030.92,205
J,878,959504.94,832411.6,1842
J,878,959504.94,832411.6,1842
J,879,736019.07,879468.12,891
J,879,736019.07,879468.12,891
J,880,902582.92,881725.18,70
J,880,902582.92,881725.18,70
J,881,1096294.66,967471.3,1064
J,881,1096294.66,967471.3,1064
J,882,977248.25,834599.43,1023
J,882,977248.25,834599.43,1023
J,883,1088070.66,981132.97,240
J,883,1088070.66,981132.97,240
J,884,947892.89,789785.72,98
J,884,947892.89,789785.72,98
J,885,893446.75,883032.04,52
J,885,893446.75,883032.04,52
J,886,1074348.03,821485.22,132
J,886,1074348.03,821485.22,132
J,887,1103054.07,974041.85,211
J,887,1103054.07,974041.85,211
J,888,816612.94,985388.77,262
J,888,816612.94,985388.77,262
J,889,1022335.46,999068.33,1037
J,889,1022335.46,999068.33,1037
J,890,814876.59,987111.7,3
J,890,814876.59,987111.7,3
J,891,1092280.67,999004.76,924
J,891,1092280.67,999004.76,924
J,892,792550.16,877039.43,203
J,892,792550.16,877039.43,203
J,893,1102868.07,979945.81,550
J,893,1102868.07,979945.81,550
J,894,905075.51,1026254.37,1309
J,894,905075.51,1026254.37,1309
J,895,907124.83,889773.82,894
J,895,907124.83,889773.82,894
J,896,817158.68,1184772.23,778
J,896,817158.68,1184772.23,778
J,897,625466.19,946613.39,338
J,897,625466.19,946613.39,338
J,898,907080.28,926819.08,88
J,898,907080.28,926819.08,88
J,899,1055548.88,751319.92,2
J,899,1055548.88,751319.92,2
J,900,1057672.82,935448.81,216
J,900,1057672.82,935448.81,216
J,901,934188.08,902314.8,134
J,901,934188.08,902314.8,134
J,902,1067421.56,752673.04,63
J,902,1067421.56,752673.04,63
J,903,941613.51,790285.69,1336
J,903,941613.51,790285.69,1336
J,904,724059.52,510145.65,0
J,904,724059.52,510145.65,0
J,905,977990.01,667443.58,113
J,905,977990.01,667443.58,113
J,906,1261486.36,1010682.31,716
J,906,1261486.36,1010682.31,716
J,907,952613.0,792640.2,236
J,907,952613.0,792640.2,236
J,908,890186.78,876470.04,923
J,908,890186.78,876470.04,923
J,909,996430.53,1018279.72,69
J,909,996430.53,1018279.72,69
J,910,672447.9,856111.57,416
J,910,672447.9,856111.57,416
J,911,660831.39,968038.46,760
J,911,660831.39,968038.46,760
J,912,833910.74,1078655.27,309
J,912,833910.74,1078655.27,309
J,913,858659.59,743040.19,210
J,913,858659.59,743040.19,210
J,914,726094.36,916940.16,410
J,914,726094.36,916940.16,410
J,915,872111.57,780268.96,1289
J,915,872111.57,780268.96,1289
J,916,1073601.81,994702.45,453
J,916,1073601.81,994702.45,453
J,917,271454.38,411499.58,163
J,917,271454.38,411499.58,163
J,918,933715.84,746962.58,102
J,918,933715.84,746962.58,102
J,919,1141871.93,969544.27,1315
J,919,1141871.93,969544.27,1315
J,920,1033123.33,971335.29,251
J,920,1033123.33,971335.29,251
J,921,1296599.85,874711.42,487
J,921,1296599.85,874711.42,487
J,922,1205375.15,943273.13,376
J,922,1205375.15,943273.13,376
J,923,869842.85,782549.74,38
J,923,869842.85,782549.74,38
J,924,838096.24,775609.01,307
J,924,838096.24,775609.01,307
J,925,1116383.54,972159.3,4
J,925,1116383.54,972159.3,4
J,926,709889.16,1029060.68,329
J,926,709889.16,1029060.68,329
J,927,801685.22,791669.5,1100
J,927,801685.22,791669.5,1100
J,928,1071026.8,989707.03,214
J,928,1071026.8,989707.03,214
J,929,941263.79,878663.42,212
J,929,941263.79,878663.42,212
J,930,779403.35,996821.09,410
J,930,779403.35,996821.09,410
J,931,1099495.6,991373.52,65
J,931,1099495.6,991373.52,65
J,932,1075619.94,999578.84,335
J,932,1075619.94,999578.84,335
J,933,307759.6,341104.81,150
J,933,307759.6,341104.81,150
J,934,916557.26,621029.15,95
J,934,916557.26,621029.15,95
J,935,758329.9,519519.75,20
J,935,758329.9,519519.75,20
J,936,940977.55,795792.62,1195
J,936,940977.55,795792.62,1195
J,937,1263309.58,999577.83,509
J,937,1263309.58,999577.83,509
J,938,1011498.58,1004798.2,165
J,938,1011498.58,1004798.2,165
J,939,971627.1,885643.08,428
J,939,971627.1,885643.08,428
J,940,802695.4,951159.01,136
J,940,802695.4,951159.01,136
J,941,911868.33,683834.71,312
J,941,911868.33,683834.71,312
J,942,900692.87,741987.44,436
J,942,900692.87,741987.44,436
J,943,1114307.49,978922.33,175
J,943,1114307.49,978922.33,175
J,944,961892.84,778718.36,395
J,944,961892.84,778718.36,395
J,945,980309.97,867852.58,154
J,945,980309.97,867852.58,154
J,946,1012234.77,991744.14,99
J,946,1012234.77,991744.14,99
J,947,252272.1,689197.58,104
J,947,252272.1,689197.58,104
J,948,838028.31,775367.38,49
J,948,838028.31,775367.38,49
J,949,1233910.79,951755.71,320
J,949,1233910.79,951755.71,320
J,950,895354.62,649461.28,410
J,950,895354.62,649461.28,410
J,951,971081.36,667249.11,295
J,951,971081.36,667249.11,295
J,952,1097099.91,981205.77,191
J,952,1097099.91,981205.77,191
J,953,525761.32,1102157.68,425
J,953,525761.32,1102157.68,425
J,954,969778.26,837263.15,9
J,954,969778.26,837263.15,9
J,955,984021.02,866478.68,929
J,955,984021.02,866478.68,929
J,956,810560.77,1012102.82,179
J,956,810560.77,1012102.82,179
J,957,885801.91,889687.93,477
J,957,885801.91,889687.93,477
J,958,978811.96,775571.68,71
J,958,978811.96,775571.68,71
J,959,639064.08,1093038.95,497
J,959,639064.08,1093038.95,497
J,960,1132087.55,929653.25,582
J,960,1132087.55,929653.25,582
J,961,1052633.06,957245.68,631
J,961,1052633.06,957245.68,631
J,962,756162.53,959363.8,78
J,962,756162.53,959363.8,78
J,963,916732.12,867376.86,91
J,963,916732.12,867376.86,91
J,964,937500.4,891828.69,138
J,964,937500.4,891828.69,138
J,965,977949.91,55686.65,638
J,965,977949.91,55686.65,638
J,966,883210.19,879181.47,77
J,966,883210.19,879181.47,77
J,967,1005367.33,907926.71,756
J,967,1005367.33,907926.71,756
J,968,571617.03,1099360.79,109
J,968,571617.03,1099360.79,109
J,969,967989.56,835205.74,115
J,969,967989.56,835205.74,115
J,970,1259788.99,848090.13,435
J,970,1259788.99,848090.13,435
J,971,1103896.07,956419.17,180
J,971,1103896.07,956419.17,180
J,972,1106986.75,992287.42,34
J,972,1106986.75,992287.42,34
J,973,988276.69,669858.87,81
J,973,988276.69,669858.87,81
J,974,857813.13,912397.97,911
J,974,857813.13,912397.97,911
J,975,820362.97,871260.69,129
J,975,820362.97,871260.69,129
J,976,914938.97,912423.46,131
J,976,914938.97,912423.46,131
J,977,831941.61,1072216.83,189
J,977,831941.61,1072216.83,189
J,978,814933.39,789427.54,29
J,978,814933.39,789427.54,29
J,979,812091.07,773237.04,202
J,979,812091.07,773237.04,202
J,980,772188.41,763240.52,941
J,980,772188.41,763240.52,941
J,981,773696.44,973663.35,918
J,981,773696.44,973663.35,918
J,982,806348.53,832862.6,285
J,982,806348.53,832862.6,285
J,983,734684.79,1070278.33,132
J,983,734684.79,1070278.33,132
J,984,974510.62,831641.35,381
J,984,974510.62,831641.35,381
J,985,1085550.22,1048875.05,806
J,985,1085550.22,1048875.05,806
J,986,986208.44,748518.31,92
J,986,986208.44,748518.31,92
J,987,1126753.76,1005996.93,310
J,987,1126753.76,1005996.93,310
J,988,979102.66,867110.29,944
J,988,979102.66,867110.29,944
J,989,1040651.23,754049.85,731
J,989,1040651.23,754049.85,731
J,990,938290.05,888279.88,194
J,990,938290.05,888279.88,194
J,991,1129475.78,988331.17,1214
J,991,1129475.78,988331.17,1214
J,992,938262.21,888274.76,97
J,992,938262.21,888274.76,97
J,993,976918.57,808534.53,342
J,993,976918.57,808534.53,342
J,994,1083060.97,974386.93,761
J,994,1083060.97,974386.93,761
J,995,1088577.42,996958.34,198
J,995,1088577.42,996958.34,198
J,996,1135928.91,1013362.94,599
J,996,1135928.91,1013362.94,599
J,997,1115705.26,955328.87,670
J,997,1115705.26,955328.87,670
J,998,1067645.42,789667.71,419
J,998,1067645.42,789667.71,419
J,999,784558.94,809851.19,550
J,999,784558.94,809851.19,550
J,1000,933691.34,747144.71,134
J,1000,933691.34,747144.71,134
J,1001,882859.35,878970.57,91
J,1001,882859.35,878970.57,91
J,1002,995662.03,1048032.55,143
J,1002,995662.03,1048032.55,143
J,1003,748009.81,954511.3,261
J,1003,748009.81,954511.3,261
J,1004,948841.81,1042731.83,641
J,1004,948841.81,1042731.83,641
J,1005,1071084.71,982675.83,781
J,1005,1071084.71,982675.83,781
J,1006,1189908.38,988737.29,390
J,1006,1189908.38,988737.29,390
J,1007,750389.91,985698.02,1465
J,1007,750389.91,985698.02,1465
J,1008,1132959.62,977180.5,222
J,1008,1132959.62,977180.5,222
J,1009,619592.22,1069569.04,893
J,1009,619592.22,1069569.04,893
J,1010,1225976.36,1025951.66,398
J,1010,1225976.36,1025951.66,398
J,1011,759597.36,1031491.18,48
J,1011,759597.36,1031491.18,48
J,1012,779181.71,996867.51,753
J,1012,779181.71,996867.51,753
J,1013,1065756.49,950880.95,466
J,1013,1065756.49,950880.95,466
J,1014,881835.81,773049.29,318
J,1014,881835.81,773049.29,318
J,1015,802991.66,926254.17,488
J,1015,802991.66,926254.17,488
J,1016,829356.57,790331.23,59
J,1016,829356.57,790331.23,59
J,1017,444716.38,663184.03,532
J,1017,444716.38,663184.03,532
J,1018,996049.62,1048096.74,476
J,1018,996049.62,1048096.74,476
J,1019,944250.89,616515.85,712
J,1019,944250.89,616515.85,712
J,1020,759803.41,1031703.24,36
J,1020,759803.41,1031703.24,36
J,1021,816598.46,789461.7,248
J,1021,816598.46,789461.7,248
J,1022,1024155.34,891447.41,115
J,1022,1024155.34,891447.41,115
J,1023,1016318.93,1011504.42,583
J,1023,1016318.93,1011504.42,583
J,1024,1107109.26,992740.79,285
J,1024,1107109.26,992740.79,285
J,1025,712189.07,675601.92,588
J,1025,712189.07,675601.92,588
J,1026,1080247.61,977932.1,533
J,1026,1080247.61,977932.1,533
J,1027,1300296.42,883529.35,120
J,1027,1300296.42,883529.35,120
J,1028,1051871.25,865387.59,252
J,1028,1051871.25,865387.59,252
J,1029,946901.64,757337.01,3
J,1029,946901.64,757337.01,3
J,1030,940259.18,772551.35,255
J,1030,940259.18,772551.35,255
J,1031,980138.45,1048555.11,20
J,1031,980138.45,1048555.11,20
J,1032,1083314.91,984719.72,839
J,1032,1083314.91,984719.72,839
J,1033,946541.9,788339.46,278
J,1033,946541.9,788339.46,278
J,1034,876109.97,779773.55,200
J,1034,876109.97,779773.55,200
J,1035,929958.02,636093.46,235
J,1035,929958.02,636093.46,235
J,1036,713853.03,1093736.29,263
J,1036,713853.03,1093736.29,263
J,1037,923895.82,758120.66,1361
J,1037,923895.82,758120.66,1361
J,1038,977464.31,834161.91,731
J,1038,977464.31,834161.91,731
J,1039,1089337.0,978798.93,867
J,1039,1089337.0,978798.93,867
J,1040,837327.75,939133.74,470
J,1040,837327.75,939133.74,470
J,1041,1083975.37,717493.3,137
J,1041,1083975.37,717493.3,137
J,1042,965186.23,957226.42,444
J,1042,965186.23,957226.42,444
J,1043,765906.81,786340.98,206
J,1043,765906.81,786340.98,206
J,1044,641856.27,964268.17,1206
J,1044,641856.27,964268.17,1206
J,1045,866284.38,885483.5,548
J,1045,866284.38,885483.5,548
J,1046,929800.98,644521.51,413
J,1046,929800.98,644521.51,413
J,1047,1097255.83,975335.09,545
J,1047,1097255.83,975335.09,545
J,1048,952303.37,876744.5,388
J,1048,952303.37,876744.5,388
J,1049,752563.97,517118.62,239
J,1049,752563.97,517118.62,239
J,1050,864138.17,1047609.25,437
J,1050,864138.17,1047609.25,437
J,1051,753415.99,502670.38,1505
J,1051,753415.99,502670.38,1505
J,1052,990292.6,1045275.75,407
J,1052,990292.6,1045275.75,407
J,1053,1098420.83,998495.22,313
J,1053,1098420.83,998495.22,313
J,1054,845029.4,779699.96,770
J,1054,845029.4,779699.96,770
J,1055,882717.91,718561.83,63
J,1055,882717.91,718561.83,63
J,1056,1077788.43,872049.73,1194
J,1056,1077788.43,872049.73,1194
J,1057,571559.11,1099378.73,906
J,1057,571559.11,1099378.73,906
J,1058,1154831.63,1003043.65,216
J,1058,1154831.63,1003043.65,216
J,1059,843304.18,968808.11,477
J,1059,843304.18,968808.11,477
